,UEI,Start Date,End Date,Duration(Days),Main Cause,Districts,State,Extent of damage ,Event Source
5230,UEI-IMD-FL-2020-0074,02/03/2020 00:00,02/03/2020 00:00,1,Heavy Rains,"Bid, Hingoli, Nanded, Parbhani",Maharashtra,"Damage to rabbi crops including Gram, Tur, Wheat, Jawar, fruits & vegetables reported.",IMD
5231,UEI-IMD-FL-2020-0075,03/01/2020 00:00,03/01/2020 00:00,1,Heavy Rains,"Ahmadnagar, Aurangabad, Jalna, Jalgaon, Nashik, Osmanabad, Pune, Satara, Solapur, Washim",Maharashtra,"i) Damage to rabbi crops including Wheat, Jawari, Gram, Corn,Onion crops reported. ii) Trees uprooted causing disruption in traffic.",IMD
5232,UEI-IMD-FL-2020-0076,05/10/2020 00:00,05/10/2020 00:00,1,Heavy Rains,"Bhandara, Gadchiroli, Gondiya",Maharashtra,i) Extensive damage to crop grains kept in the center of Development Corporation reported. ii) Damage to carores of rupees reported.,IMD
5233,UEI-IMD-FL-2020-0077,18/06/2020 00:00,18/06/2020 00:00,1,Heavy Rains,Mumbai,Maharashtra,,IMD
5234,UEI-IMD-FL-2020-0078,28/06/2020 00:00,28/06/2020 00:00,1,Heavy Rains,Dhule,Maharashtra,i) Damage to about 150 acres of cropland reported. ii) Damage to 5 houses reported,IMD
5235,UEI-IMD-FL-2020-0079,07/03/2020 00:00,07/04/2020 00:00,2,Heavy Rains,"Nagpur, Washim",Maharashtra,Damage to crops including Cotton reported.,IMD
5236,UEI-IMD-FL-2020-0080,14/07/2020 00:00,16/07/2020 00:00,3,Heavy Rains,"Buldana, Nagpur, Washim",Maharashtra,Extensive damage to crops reported,IMD
5237,UEI-IMD-FL-2020-0081,16/07/2020 00:00,16/07/2020 00:00,1,Heavy Rains,Mumbai,Maharashtra,Damaage to 2 hundred year old MHADA SES building reported.,IMD
5238,UEI-IMD-FL-2020-0082,20/07/2020 00:00,20/07/2020 00:00,1,Landslide,Pune,Maharashtra,Damage to vehicle reported.,IMD
5239,UEI-IMD-FL-2020-0083,20/07/2020 00:00,22/07/2020 00:00,3,Heavy Rains,"Buldana, Washim",Maharashtra,Extensive damage to crops reported,IMD
5240,UEI-IMD-FL-2020-0084,24/07/2020 00:00,28/07/2020 00:00,2,Heavy Rains,Washim,Maharashtra,Extensive damage to crops reported.,IMD
5241,UEI-IMD-FL-2020-0085,08/04/2020 00:00,08/06/2020 00:00,3,Heavy Rains & Landslide,"Kolhapur, Mumbai, Nagpur, Palgarh, Pune, Raigarh, Ratnagiri, Sindhudurg, Thane",Maharashtra,"i) Damage to crops reported in Nagpur dist. i) Damage to structures, houses, roads reported. ii) Speed boat drowned in Varsova, Mumbai. iii) Damage to many vehicles reported. iv) Roof of D.Y.Patil stadium blown away in Mumbai. v) Normal life paralysed. vi) In Kolhapur , People shifted to safer places. vii) Rail traffic disrupted due to Landslide at Kandiwali, Mumbai. viii) Roads from Radhanagari, Gaganbawada, Panhala towards Konkan were blocked. Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.",IMD
5242,UEI-IMD-FL-2020-0086,14/08/2020 00:00,15/08/2020 00:00,2,Heavy Rains ,"Nagpur, Washim",Maharashtra,i) Damage to Soyabean & other crops reported. ii) Water entered in many houses.,IMD
5243,UEI-IMD-FL-2020-0087,18/08/2020 00:00,21/08/2020 00:00,2,Heavy Rains ,Washim,Maharashtra,"Damage to Soyabean, Tur, Mug, Udad, Cotton crops reported",IMD
5244,UEI-IMD-FL-2020-0088,24/08/2020 00:00,27/08/2020 00:00,4,Heavy Rains ,"Nagpur, Washim",Maharashtra,"Damage to Soyabean, Tur, Mug, Udad, Cotton, flowers & other crops reported.",IMD
5245,UEI-IMD-FL-2020-0089,29/08/2020 00:00,31/08/2020 00:00,3,Heavy Rains & Floods,"Bhandara, Chandrapur, Gadchiroli, Nagpur, Washim",Maharashtra,"i) Damage to Soyabean, Tur, Mug, Udad, Cotton, & other crops reported. ii) Damage to many houses reported. iii) More than 53,000 people from 175 villages including 76 villages in Bhandara district, 61 in Nagpur, 22 in Chandrapur & 16 in Gadchiroli districts in Vidarbha region evacuated. iv) More than 92, 000 people affected from Bhandara, Chandrapur, Gadchiroli, Nagpur districts of vidarbha. v) Two teams of the Army deployed in Pombhurna tehsil,Ladaj village of Brahmapuri tehsil of Chandrapur.",IMD
5246,UEI-IMD-FL-2020-0090,09/01/2020 00:00,09/01/2020 00:00,1,Heavy Rains,Nagpur,Maharashtra,"i) Narkhed, Khui, Kamathi, Savanerji tehsils affected. ii) Damage to crops reported. iii) Damage to many houses reported.",IMD
5247,UEI-IMD-FL-2020-0091,09/03/2020 00:00,09/07/2020 00:00,5,Heavy Rains,"Buldana, Nagpur, Washim",Maharashtra,"i) Damage to Soyabean, Tur, Mug, Udad, Cotton, Sugarcane, Banana, Papaya & other crops reported. ii) Damage to many houses reported. iii) Damage to a well reported. iv) Several trees uprooted.",IMD
5248,UEI-IMD-FL-2020-0092,09/05/2020 00:00,09/08/2020 00:00,4,Heavy Rains,"Kolhapur, Palghar, Pune, Sangli, Solapur",Maharashtra,"i) Damage to Sugarcane, Rice, Groundnut,Soyabean crops reported. ii) Damage to Shopes, houses reported. iii) Damage to vehicles reported. iv) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.",IMD
5249,UEI-IMD-FL-2020-0093,09/09/2020 00:00,09/09/2020 00:00,1,Heavy Rains,Buldana,Maharashtra,"Damage to Mug, Udad, Cotton & other crops reported.",IMD
5250,UEI-IMD-FL-2020-0094,09/11/2020 00:00,17/09/2020 00:00,7,Heavy Rains,"Buldana, Nagpur, Washim",Maharashtra,"i) Damage to Soyabean, Tur, Mug, Udad, Cotton, Sugarcane, vegetable crops & other crops reported. ii) Damage to many houses reported. iii) 5 villages of Buldana cut off from the rest of the area. iv) Damage to a well reported.",IMD
5251,UEI-IMD-FL-2020-0095,15/09/2020 00:00,15/09/2020 00:00,1,Heavy Rains,Nanded,Maharashtra,"i) Damage to Cotton, Jawar, Soyabean, Urad, Tur & fruit crops reported. ii) Hundreds of acres of land under water",IMD
5252,UEI-IMD-FL-2020-0096,19/09/2020 00:00,24/09/2020 00:00,6,Heavy Rains & Floods,"Ahmadnagar, Aurangabad, Bid, Buldana, Hingoli, Jalna, Latur, Nagpur, Nashik, Nanded, Osmanabad, Parbhani, Pune, Sindhudurg, Solapur, Washim",Maharashtra,"i) Extensive damage to Soyabean, Jawar, Millet, Corn, Rice, Termeric, Onion, Tur, Mug, Udad, Cotton, Sugarcane, Grapes, Banana, Betel nut & vegetable crops reported. ii) Damage to many houses, compound wall & vehicles reported. iii) Traffic disrupted on National Highways also.",IMD
5253,UEI-IMD-FL-2020-0097,22/09/2020 00:00,22/09/2020 00:00,1,Heavy Rains,Thane,Maharashtra,,IMD
5254,UEI-IMD-FL-2020-0098,26/09/2020 00:00,26/09/2020 00:00,1,Heavy Rains,"Gadchiroli, Nagpur",Maharashtra,Damage to Soyabean & paddy crops reported.,IMD
5255,UEI-IMD-FL-2020-0099,28/09/2020 00:00,29/09/2020 00:00,2,Heavy Rains,"Gadchiroli, Nagpur",Maharashtra,Damage to paddy crops reported.,IMD
5256,UEI-IMD-FL-2020-0100,10/02/2020 00:00,10/02/2020 00:00,1,Heavy Rains,Washim,Maharashtra,Damage to Soyabean & Cotton crops reported.,IMD
5257,UEI-IMD-FL-2020-0101,10/07/2020 00:00,10/09/2020 00:00,3,Heavy Rains,Nagpur,Maharashtra,"Damage to Soyabean, Paddy, Cotton crops reported.",IMD
5258,UEI-IMD-FL-2020-0102,10/10/2020 00:00,10/12/2020 00:00,2,Heavy Rains,"Akola, Aurangabad, Bid, Hingoli, Jalna, Kolhapur, Nanded, Nashik, Parbhani, Palghar, Pune, Raigarh, Ratnagiri, Sangli, Sindhudurg, Thane, Osmanabad",Maharashtra,"Damage to Rice, Soyabean, Cotton, Tur, Millet, Corn Onion, Tomato, Sugarcane, Corn including fruit crops like Grapes & vegetable crops reported.",IMD
5259,UEI-IMD-FL-2020-0103,10/10/2020 00:00,15/10/2020 00:00,6,Heavy Rains,"Buldana, Nagpur, Washim",Maharashtra,"i) Extensive damage to Jawar, Paddy, Soyabean, Udad, Mug, Cotton, Sugarcane & vegetable crops reported. ii) Damage to houses reported.",IMD
5260,UEI-IMD-FL-2020-0104,14/10/2020 00:00,14/10/2020 00:00,1,Heavy rains & Floods,"Bid, Hingoli, Kolhapur, Latur, Osmanabad, Pune, Ratnagiri, Sangli, Satara, Sindhudurg, Solapur, Yavatmal",Maharashtra,"i) Damage to Rice, Sugarcane, Onion, Soyabean, Turmeric, Grapes, Pomegranates crops reported. ii) About 4000 farmers affected. iii) Damage to houses, huts & shops reported. iv) Damage to a Ghat wall in Pandharpur reported. v) Several trees/electric poles uprooted causing disruption in vehicular traffic & power supply.",IMD
5261,UEI-IMD-FL-2020-0105,15/10/2020 00:00,15/10/2020 00:00,1,Heavy rains & Floods,"Ahmadnagar, Bid, Kolhapur, Latur, Osmanabad, Pune, Ratnagiri, Sangli, Satara, Solapur",Maharashtra,"i) Extensive damage to Kharif crops including Soyabean, Onion, Rice, Millet, Cotton, vegetable & fruit crops reported. ii) Damage to about 1.25 lakhs hectares of rice cropland in Konkan region reported. iii) Damage to 28,335 hectares of cropland from 183 villages of only Solapur Dist. reported. iv) Damage to house, many vehicles reported. v) Rain water entered in Chandannagar Police station. vi) Damage to roads reported. vii) Many bridges & roads closed for traffic. viii) Electricity supply disrupted. Several trees uprooted.",IMD
5262,UEI-IMD-FL-2020-0106,15/10/2020 00:00,15/10/2020 00:00,1,Heavy rains & Floods,Solapur,Maharashtra,Damage to car reported,IMD
5263,UEI-IMD-FL-2020-0107,16/10/2020 00:00,16/10/2020 00:00,1,Heavy rains & Floods,"Bid, Kolhapur, Pune, Satara, Sindhudurg, Solapur",Maharashtra,"i) Extensive damage to Rice, Cotton, Soyabean, Tur, Groundnut, Sugarcane, Pomegranates,,Vegetable crops reported. ii) Damage to 87,416 hectares of cropland (Pune -18746, Satara - 1420, Sangli - 8276, Solapur - 58581, Kolhapr - 393) reported. iii) Damage to more than 2,300 houses in Solapur, Sangli, Satara,,Pune districts reported. iv) Extensive damage to old hemadpanthi temple of Lord Shiva named as Sangameshwar mandir in Patoda is a tehsil of Beed Dist. reported. v) Extensive damage to roads in Karul Ghat (Gaganbawada) reported, due to which it was closed. 40,036 people shifted to safer places from Pune Dist. vi) Extensive damage reported from Solapur Dist. vii) More than 21,000 people shifted to safer places.",IMD
5264,UEI-IMD-FL-2020-0108,17/10/2020 00:00,17/10/2020 00:00,1,Heavy Rains,Nagpur,Maharashtra,Damage to Paddy crops reported,IMD
5265,UEI-IMD-FL-2020-0109,18/10/2020 00:00,20/10/2020 00:00,2,Heavy rains & Floods,Pune,Maharashtra,i) 2000 hectares cropland inundated. ii) Damage to vehicles reported,IMD
5266,UEI-IMD-FL-2020-0110,20/10/2020 00:00,23/10/2020 00:00,4,Heavy rains,Nagpur,Maharashtra,"Damage to Paddy, Cotton, fruit crops including Oranges reported.",IMD
5267,UEI-IMD-FL-2020-0111,25/05/2020 00:00,25/05/2020 00:00,1,Heavy rains & Floods,Parts of Meghalaya,Meghalaya,,IMD
5268,UEI-IMD-FL-2020-0112,22/09/2020 00:00,22/09/2020 00:00,1,Heavy rains & Floods,West Khasi Hills,Meghalaya,A jeep washed away,IMD
5269,UEI-IMD-FL-2020-0113,22/09/2020 00:00,26/09/2020 00:00,1,"Heavy rains, Floods & Landslide","East Khasi Hills, Ribhoi, West Khasi Hills",Meghalaya,"i) 985 people in 37 villages in 3 districts affected. ii) Damage to several bridges, roads damaged in different parts of Meghalaya reported. iii) Several instances of landslides, uprooted trees,flooding reported from various parts of the state.",IMD
5270,UEI-IMD-FL-2020-0114,25/09/2020 00:00,25/09/2020 00:00,1,Landslide,East Khasi Hills,Meghalaya,"Damage to many houses in lower Lumparing Dhobi Ghat, in the Laban area of East Khasi Hills district reported.",IMD
5271,UEI-IMD-FL-2020-0115,25/10/2020 00:00,25/10/2020 00:00,1,Heavy rains & Floods,"East Khasi Hills, West Khasi Hills",Meghalaya,i) 44.5 hectares of cropland affected. ii) 531 population from 7 villages of 2 districts affected.,IMD
5272,UEI-IMD-FL-2020-0116,07/03/2020 00:00,07/06/2020 00:00,4,Heavy rains & Floods,Parts of Nagaland,Nagaland,,IMD
5273,UEI-IMD-FL-2020-0117,23/07/2020 00:00,09/03/2020 00:00,16,Heavy rains & Floods,"Angul, Baleshwar, Bargarh, Bhadrak, Bargarh, Baudh, Cuttack, Debagarh, Dhenkanal,Jagatsinghapur,Jajapur, Jharsuguda, Kalahandi, Kandhamal, Kendrapara, Kendujhar, Khordha,Koraput, Malkangiri, Mayurbhanj, Nabarangapur, Nayagarh, Nayagarh, Puri, Sambalpur, Subarnapur, Sundergarh",Odisha,"i) Damage to 235925.49 hectares of crops, which is greater than about 33%, reported. ii) Damage to 60910 houses, 101 community halls, GP/PS buildings reported. iii) Damage to 17227 cowsheds reported. iv) Damage to 107 boats, 277 fishing nets reported. v) Damage to 635 piped water system & 93 Minor irrigation projects reported. vi) Damage to roads including National Highways reported.",IMD
5274,UEI-IMD-FL-2020-0118,14/10/2020 00:00,14/10/2020 00:00,1,Heavy rains,Gajapati,Odisha,i) 12 villages affected. ii) 500 people shifted to safer places of in Gajapati Dist.,IMD
5275,UEI-IMD-FL-2020-0119,07/01/2020 00:00,07/07/2020 00:00,7,,"Gurdaspur, Hoshiarpur, Amritsar, Jalandhar, Tarn Taran, Rupnagar, Shahid Bhagat Singh Nagar, Fazilka, Moga, Ludhiana, Sahibzada Ajit Singh Nag**, Faridkot, Fatehgarh Sahib, Sri Muktsar Sahib, Sangrur, Barnala, Bathinda, Patiala, Mansa, Firozpur, Pathankot, Kapurthala",Punjab,,IMD
5276,UEI-IMD-FL-2020-0120,08/05/2020 00:00,08/05/2020 00:00,1,Heavy rains,Bharatpur,Rajasthan,,IMD
5277,UEI-IMD-FL-2020-0121,14/08/2020 00:00,14/08/2020 00:00,1,Heavy rains,Jaipur,Rajasthan,i) Damage to houses & shops reported. ii) Damage to more than 250 vehicles reported.,IMD
5278,UEI-IMD-FL-2020-0122,16/08/2020 00:00,16/08/2020 00:00,1,Heavy rains,"Alwar, Bharatpur, Tonk",Rajasthan,,IMD
5279,UEI-IMD-FL-2020-0123,22/08/2020 00:00,22/08/2020 00:00,1,Heavy rains,Banswara,Rajasthan,Damage to roads reported.,IMD
5280,UEI-IMD-FL-2020-0124,19/09/2020 00:00,19/09/2020 00:00,1,Heavy rains,Ganganagar,Rajasthan,i) Jaitsar & Suratgarh affected. ii) Damage to crops reported. iii) Complete damage to 7 Kachchha houses reported,IMD
5281,UEI-IMD-FL-2020-0125,24/05/2020 00:00,24/05/2020 00:00,1,Landslide,North  District,Sikkim,i) Damage to houses reported. ii) Damage to a road in Upper Lingchom reported. iii) A bridge connecting Sakyong & Pentong villages washed away. iv) Upper Dzongu totally cut off from the rest parts of the state. v) People shifted to safer places by SDM officials. vi) East District-Mangan road blocked.,IMD
5282,UEI-IMD-FL-2020-0126,06/06/2020 00:00,06/06/2020 00:00,1,Landslide,South District,Sikkim,,IMD
5283,UEI-IMD-FL-2020-0127,27/06/2020 00:00,29/06/2020 00:00,3,Heavy Rains & Landslide,"North  District, South District, West District",Sikkim,"i) Several villages from North  District severally affected. ii) Dzongu is totally cut off from the part of the state. iii) Damage to several houses, Govt. Secondary School, many small bridges reported. iv) Damage to vehicles in West District reported. v) Damage to public & private property in various parts of West District reported. vi) Many people including 35 families only from Passingdong village shifted to safer places. vii) Traffic disrupted along NH 510, NH 710 due to landslides. Road connectivity disrupted. viii) Damage to many roads reported. ix) Power supply disrupted for few hours.",IMD
5284,UEI-IMD-FL-2020-0128,09/06/2020 00:00,09/06/2020 00:00,1,Heavy Rains & Landslide,West District,Sikkim,"i) Damage to cultivable lands & fruits orchard, ginger farm at Lower Yangtey, near Geyzing reported. ii) Extensive damage to public & private property reported. iii) Damage to many houses reported. iv) Many people shifted to safer places. v) Damage to road near Ranginiver dam reported. vi) Traffic disruption due to landslide reported.",IMD
5285,UEI-IMD-FL-2020-0129,10/02/2020 00:00,10/02/2020 00:00,1,Landslide,West District,Sikkim,2 houses washed away.,IMD
5286,UEI-IMD-FL-2020-0130,15/08/2020 00:00,15/08/2020 00:00,1,Heavy rains,Siddipet,Telangana,,IMD
5287,UEI-IMD-FL-2020-0131,20/09/2020 00:00,20/09/2020 00:00,1,Heavy rains,Sangareddy,Telangana,"Damage to about 10,000 acres of Paddy, Cotton, Red Gram, Sugarcane, Soyabean,Green Gram crops reported.",IMD
5288,UEI-IMD-FL-2020-0132,25/09/2020 00:00,25/09/2020 00:00,1,Heavy rains,Hyderabad,Telangana,,IMD
5289,UEI-IMD-FL-2020-0133,10/01/2020 00:00,20/10/2020 00:00,20,"Heavy Rains,Floods",Hyderabad & Parts of Telangana,Telangana,"i) Hyderabad Municipal Corporation area worst affected which includes 55 building/wall collapses incidences. ii) Many vehicles washed away. iii) Damage to more than 3400 houses reported. iv) Extensive damage to public & private property including power infrastructure, Falaknuma Bridges, Golconda Fort reported. v) Massive water logging in many areas reported. vi) The Chaderghat bridge in Hyderabad city inundated. vii) More than 80,000 people shifted to safer places by teams from State,National Disaster Response Forces along with military personnel.",IMD
5290,UEI-IMD-FL-2020-0134,23/06/2020 00:00,23/06/2020 00:00,1,Heavy rains,"Fatehpur, Jalaun, Unnao",Uttar Pradesh,Damage to crops reported.,IMD
5291,UEI-IMD-FL-2020-0135,25/06/2020 00:00,26/06/2020 00:00,2,Heavy rains,"Prayagraj, Ambedkar Nagar, Bara Banki, Deoria, Kushinagar, Mirzapur, Sant Kabir Nagar, Bhadohi, Siddharthnagarnagar, Sonbhadra, Unnao",Uttar Pradesh,Damage to crops reported,IMD
5292,UEI-IMD-FL-2020-0136,08/08/2020 00:00,08/08/2020 00:00,1,"Heavy rains & Floods in Sharada, Rapti, Sharayu & Ghagara River","Ambedkar Nagar,  Faizabad, Azamgarh, Bahraich, Ballia, Balrampur, Bara Banki, Basti, Deoria, Gonda, Gorakhpur, Kushinagar, Kheri, Mahrajganj, Mau, Sant Kabir Nagar, Siddharthnagarnagar, Sitapur",Uttar Pradesh,i) Damage to standing crops reported. ii) 672 villages affected.,IMD
5293,UEI-IMD-FL-2020-0137,18/08/2020 00:00,18/08/2020 00:00,1,"Heavy rains & Floods in Sharada, Rapti, Sharayu & Ghagara River","Ambedkar Nagar,  Faizabad, Azamgarh, Bahraich, Ballia, Balrampur, Bara Banki, Basti, Deoria, Gonda, Gorakhpur, Kushinagar, Kheri, Mahrajganj, Mau, Sant Kabir Nagar, Siddharthnagarnagar, Sitapur",Uttar Pradesh,i) Damage to standing crops reported. ii) 838 villages affected.,IMD
5294,UEI-IMD-FL-2020-0138,15/07/2020 00:00,15/07/2020 00:00,1,Heavy Rains,Dehradun,Uttarakhand,Complete damage to a house reported,IMD
5295,UEI-IMD-FL-2020-0139,18/07/2020 00:00,19/07/2020 00:00,2,Heavy Rains & Cloud Burst,Pithoragarh,Uttarakhand,"i) Damage to a bridge on Gori river in the hill town of Munsiyari reported. ii) 4 houses completely damaged. iii) Damage to main roads connecting district headquarters to Bangapani, Munsiyari,Dharchula areas reported. iv) Damage to water pipelines reported.",IMD
5296,UEI-IMD-FL-2020-0140,25/08/2020 00:00,25/08/2020 00:00,1,Heavy Rains & Cloud Burst,Chamoli,Uttarakhand,i) Extensive damage to Panchayat Ghar reported. ii) The Rishikesh-Gangotri National Highway in Uttarakhand is blocked near Narendra Nagar,IMD
5297,UEI-IMD-FL-2020-0141,14/03/2020 00:00,14/03/2020 00:00,1,Landslide,Darjiling,West Bengal,,IMD
5298,UEI-IMD-FL-2020-0142,06/01/2020 00:00,07/07/2020 00:00,37,Heavy rains & Floods,Parts of West Bengal,West Bengal,,IMD
5299,UEI-IMD-FL-2020-0143,07/08/2020 00:00,20/07/2020 00:00,13,Heavy rains & Floods,Parts of West Bengal,West Bengal,"i) 2,000 houses submerged in Jalpaiguri district alone. ii) More than 5,000 people affected",IMD
